               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.077171,            0.043293,            0.062789,            0.061772,            0.063517,           0.0072325,           0.0018353,             0.08432,            0.022035,            0.056209,          1.9981e-05,          1.9981e-05,            0.080039
                   1,            0.067853,            0.040892,            0.057561,             0.13109,             0.13964,            0.047081,            0.014188,            0.069122,            0.021725,            0.049658,          3.9951e-05,          3.9951e-05,            0.060059
                   2,            0.063378,            0.039351,            0.052192,             0.28028,             0.18603,             0.11431,             0.04026,            0.063817,            0.020819,            0.048713,            5.98e-05,            5.98e-05,            0.040079
                   3,            0.060853,            0.039025,            0.047794,             0.30038,             0.29841,             0.17627,            0.064368,            0.059673,            0.020259,            0.038494,          7.9441e-05,          7.9441e-05,            0.020099
                   4,             0.05779,            0.038171,            0.043782,             0.43704,             0.27732,             0.23399,            0.096632,            0.056285,            0.020052,            0.035608,          9.8783e-05,          9.8783e-05,          0.00011811
                   5,            0.055467,            0.037055,            0.040337,               0.355,             0.39347,             0.32053,             0.14734,            0.053371,            0.018797,            0.029466,          9.8132e-05,          9.8132e-05,          9.8132e-05
                   6,            0.053763,            0.036438,            0.037764,             0.42078,             0.38677,              0.3616,             0.16669,            0.051881,            0.018691,            0.026951,          9.8132e-05,          9.8132e-05,          9.8132e-05
                   7,            0.052431,            0.036345,            0.035538,             0.44927,             0.42718,             0.39573,             0.19184,            0.050883,            0.018354,            0.025159,          9.7318e-05,          9.7318e-05,          9.7318e-05
                   8,            0.051147,            0.035681,            0.033485,             0.51987,             0.43046,             0.44298,             0.21624,             0.04912,            0.018572,            0.022544,          9.6361e-05,          9.6361e-05,          9.6361e-05
                   9,            0.050076,            0.034929,            0.031432,             0.52863,             0.48316,             0.48466,             0.24401,            0.048119,            0.017555,            0.021157,          9.5266e-05,          9.5266e-05,          9.5266e-05
                  10,            0.049333,            0.035008,            0.030364,             0.58407,             0.49086,             0.51679,             0.26324,            0.047072,            0.017688,            0.018905,          9.4034e-05,          9.4034e-05,          9.4034e-05
                  11,            0.048244,            0.034474,            0.028971,              0.5721,             0.51912,             0.53013,             0.28396,             0.04622,            0.017157,            0.019156,           9.267e-05,           9.267e-05,           9.267e-05
                  12,            0.047558,            0.034148,            0.027659,             0.61643,             0.51941,             0.56016,             0.30255,            0.045202,            0.016936,            0.017197,          9.1178e-05,          9.1178e-05,          9.1178e-05
                  13,             0.04673,            0.033865,            0.026687,             0.61068,             0.54443,             0.57718,             0.31304,            0.044353,            0.016923,            0.016435,          8.9562e-05,          8.9562e-05,          8.9562e-05
                  14,             0.04598,            0.033471,            0.025656,               0.643,             0.55699,             0.59665,              0.3292,            0.043877,            0.016697,            0.015956,          8.7828e-05,          8.7828e-05,          8.7828e-05
                  15,            0.045672,            0.033567,            0.024617,             0.67999,             0.54593,             0.60761,              0.3407,            0.043283,            0.016706,            0.015298,          8.5981e-05,          8.5981e-05,          8.5981e-05
                  16,            0.044913,            0.032984,            0.023652,             0.68276,             0.57167,             0.62967,             0.35579,            0.042794,            0.016446,            0.014794,          8.4025e-05,          8.4025e-05,          8.4025e-05
                  17,             0.04433,            0.032295,            0.023205,             0.70598,             0.57219,             0.63953,             0.36828,            0.042205,            0.016335,            0.013894,          8.1968e-05,          8.1968e-05,          8.1968e-05
                  18,            0.043848,            0.032665,            0.022182,              0.6865,             0.59827,             0.65063,             0.37825,            0.041492,             0.01614,            0.013772,          7.9816e-05,          7.9816e-05,          7.9816e-05
                  19,            0.043573,            0.032206,             0.02182,             0.71709,             0.58381,              0.6514,             0.37761,            0.041332,            0.016053,            0.013412,          7.7574e-05,          7.7574e-05,          7.7574e-05
                  20,             0.04299,            0.032037,            0.020778,             0.70798,             0.60052,             0.66206,             0.39171,            0.041055,            0.015915,            0.013027,           7.525e-05,           7.525e-05,           7.525e-05
                  21,            0.042483,              0.0316,            0.020437,             0.70707,             0.61679,             0.67461,             0.40089,            0.040731,            0.015999,            0.012518,          7.2851e-05,          7.2851e-05,          7.2851e-05
                  22,            0.042177,            0.031357,            0.019929,             0.73445,             0.60998,             0.68108,             0.41123,             0.04038,            0.015802,            0.012162,          7.0384e-05,          7.0384e-05,          7.0384e-05
                  23,            0.041677,             0.03101,            0.019335,             0.72017,              0.6297,             0.69192,             0.41582,            0.040165,            0.015638,            0.011858,          6.7857e-05,          6.7857e-05,          6.7857e-05
                  24,            0.041363,            0.031105,            0.018673,             0.74962,             0.62422,             0.69459,             0.42179,            0.039916,            0.015654,            0.011966,          6.5276e-05,          6.5276e-05,          6.5276e-05
                  25,            0.040855,             0.03074,            0.018278,             0.71582,             0.64724,             0.69866,             0.42807,            0.039547,            0.015602,            0.011715,          6.2652e-05,          6.2652e-05,          6.2652e-05
