               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.019599,           0.0064957,           0.0014324,             0.61577,             0.45583,             0.48715,             0.25281,            0.057371,            0.039609,            0.026433,           4.101e-05,           4.101e-05,           4.101e-05
                  34,            0.018944,           0.0062241,           0.0013687,             0.60271,             0.46444,             0.48455,              0.2534,             0.05734,            0.040169,            0.026716,          3.8348e-05,          3.8348e-05,          3.8348e-05
                  35,            0.018384,            0.006001,           0.0013333,             0.62214,             0.44967,             0.48378,             0.25351,            0.057364,            0.040623,            0.026797,          3.5724e-05,          3.5724e-05,          3.5724e-05
                  36,            0.017873,           0.0057537,           0.0013001,             0.63238,             0.44429,              0.4853,             0.25299,            0.057447,            0.041167,             0.02697,          3.3143e-05,          3.3143e-05,          3.3143e-05
                  37,            0.017104,           0.0055102,           0.0012516,              0.6117,             0.45112,             0.48415,             0.25366,            0.057462,            0.041735,            0.027143,          3.0616e-05,          3.0616e-05,          3.0616e-05
                  38,            0.016497,           0.0052982,           0.0012071,             0.60743,             0.45439,             0.48419,             0.25347,            0.057536,            0.042322,            0.027324,          2.8149e-05,          2.8149e-05,          2.8149e-05
                  39,            0.015995,           0.0051078,           0.0011708,             0.59242,             0.46297,             0.48487,             0.25267,            0.057579,            0.042747,             0.02741,           2.575e-05,           2.575e-05,           2.575e-05
                  40,            0.015448,            0.004923,           0.0011314,             0.61516,             0.45102,             0.48506,             0.25357,            0.057662,            0.043223,            0.027544,          2.3426e-05,          2.3426e-05,          2.3426e-05
                  41,            0.014871,           0.0047195,           0.0011106,             0.61815,             0.44606,             0.48429,             0.25338,            0.057712,            0.043658,            0.027705,          2.1184e-05,          2.1184e-05,          2.1184e-05
                  42,            0.014348,           0.0045505,           0.0010722,             0.59715,             0.45678,             0.48385,             0.25295,            0.057764,            0.044137,            0.027848,          1.9032e-05,          1.9032e-05,          1.9032e-05
