               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.041991,            0.029888,            0.014738,             0.76089,             0.66164,             0.71781,             0.44916,            0.041157,            0.015452,            0.010396,          3.8348e-05,          3.8348e-05,          3.8348e-05
                  35,            0.041707,            0.029338,            0.014431,             0.76361,             0.65874,             0.71839,             0.45107,            0.041099,            0.015409,            0.010372,          3.5724e-05,          3.5724e-05,          3.5724e-05
                  36,            0.041638,            0.029385,            0.014127,             0.75503,              0.6658,             0.71901,             0.45323,             0.04106,            0.015404,            0.010296,          3.3143e-05,          3.3143e-05,          3.3143e-05
                  37,            0.041202,            0.029036,            0.013884,             0.77523,             0.65539,              0.7222,             0.45412,            0.040982,            0.015378,            0.010305,          3.0616e-05,          3.0616e-05,          3.0616e-05
                  38,             0.04117,            0.029105,            0.013443,             0.76906,             0.65839,             0.72111,             0.45637,            0.040926,            0.015379,            0.010277,          2.8149e-05,          2.8149e-05,          2.8149e-05
                  39,            0.040894,            0.028718,            0.013282,             0.79354,             0.64277,             0.72415,              0.4584,            0.040886,            0.015368,            0.010169,           2.575e-05,           2.575e-05,           2.575e-05
                  40,            0.040736,            0.028506,             0.01275,             0.79148,             0.65019,             0.72531,             0.45949,             0.04084,            0.015366,            0.010087,          2.3426e-05,          2.3426e-05,          2.3426e-05
                  41,            0.040637,            0.028449,              0.0126,             0.77257,             0.66465,             0.72495,             0.45898,            0.040819,            0.015368,            0.010113,          2.1184e-05,          2.1184e-05,          2.1184e-05
                  42,            0.040256,            0.028291,            0.012448,             0.76185,             0.67385,             0.72586,             0.46034,            0.040796,            0.015371,            0.010091,          1.9032e-05,          1.9032e-05,          1.9032e-05
                  43,            0.039994,            0.028156,            0.012259,             0.78537,             0.66195,             0.72679,             0.46163,             0.04074,            0.015375,            0.010139,          1.6975e-05,          1.6975e-05,          1.6975e-05
                  44,            0.039875,             0.02799,            0.011988,             0.77702,             0.66701,             0.72621,             0.46248,            0.040708,            0.015379,            0.010147,          1.5019e-05,          1.5019e-05,          1.5019e-05
