Wall time,Step,Value
1651659558.5432177,0,0.010457017458975315
1651660060.9554265,1,0.010723014362156391
1651660555.166384,2,0.04998335614800453
1651661052.4070916,3,0.14611230790615082
1651661548.4763267,4,0.22535525262355804
1651662044.3889723,5,0.29268303513526917
1651662537.339186,6,0.3448342978954315
1651663033.4027195,7,0.3763222396373749
1651663528.2953224,8,0.41925451159477234
1651664028.3113673,9,0.4470756947994232
1651664522.6669085,10,0.4821354150772095
1651665019.813796,11,0.5102745890617371
1651665514.4458842,12,0.5330545902252197
1651666009.0248423,13,0.5511600971221924
1651666504.7034433,14,0.566384494304657
1651666999.4742715,15,0.5858569145202637
1651667495.0866668,16,0.6052156090736389
1651667986.624322,17,0.616561770439148
1651668479.0286229,18,0.6286460757255554
1651668970.0269177,19,0.6422930359840393
1651669465.4913478,20,0.6519075036048889
1651669959.195615,21,0.6558291912078857
1651670515.0711648,22,0.6749415397644043
1651671138.486838,23,0.6790052652359009
1651671827.641139,24,0.6820386648178101
1651672381.6984477,25,0.6916460990905762
1651672912.7028928,26,0.693252682685852
1651673469.7247396,27,0.7018285989761353
1651673969.6884055,28,0.7036707401275635
1651674466.0991344,29,0.711405336856842
1651674964.4613776,30,0.7140370011329651
1651675463.5485363,31,0.7162346839904785
1651675960.7352173,32,0.7240347862243652
1651676457.9380171,33,0.7214722037315369
1651676959.989112,34,0.7261701226234436
1651677466.6583037,35,0.7256778478622437
1651677964.0680716,36,0.7296833395957947
1651678462.3224235,37,0.7311758399009705
1651678959.7414432,38,0.7311964631080627
1651679458.5687912,39,0.731938362121582
1651679957.055834,40,0.7325853705406189
1651680455.954856,41,0.7343051433563232
1651680952.9036098,42,0.7346956133842468
1651681451.9986126,43,0.735688328742981
1651681953.8093798,44,0.7366229295730591
1651682457.2117534,45,0.737954318523407
1651682953.79745,46,0.7383221387863159
1651683449.6645212,47,0.7384331226348877
1651683941.1819258,48,0.738438606262207
1651684432.9091017,49,0.7392053008079529
1651684992.5987868,50,0.7390317916870117
1651685525.2824078,51,0.7390074729919434
1651686026.5663025,52,0.7391011714935303
1651686517.169818,53,0.7390258312225342
1651687009.909578,54,0.7388597726821899
1651687500.2931457,55,0.7387828230857849
1651687985.7775245,56,0.7385825514793396
