Wall time,Step,Value
1652328002.0716243,0,0.07971996068954468
1652328409.7134738,1,0.07001517713069916
1652328816.1440935,2,0.06509960442781448
1652329220.0623195,3,0.06195271015167236
1652329622.381282,4,0.05951691046357155
1652330022.889532,5,0.057100459933280945
1652330423.2791986,6,0.055629976093769073
1652330824.4586928,7,0.05402461811900139
1652331223.2158897,8,0.05295155942440033
1652331623.5182858,9,0.0520518496632576
1652332021.6623874,10,0.0512298122048378
1652332420.6461005,11,0.05019884184002876
1652332820.254429,12,0.049617115408182144
1652333219.84757,13,0.048767440021038055
1652333619.3294384,14,0.04796801507472992
1652334018.9369347,15,0.04753478989005089
1652334416.7012339,16,0.04676757752895355
1652334816.650804,17,0.04634101688861847
1652335216.019412,18,0.04573632404208183
1652335614.9147344,19,0.045423299074172974
1652336012.570276,20,0.044983383268117905
1652336412.8324482,21,0.04447389394044876
1652336810.3766773,22,0.04407895728945732
1652337209.1688113,23,0.043582484126091
1652337608.0330713,24,0.0433974526822567
1652338006.75257,25,0.04307179152965546
1652338404.0802126,26,0.04251017048954964
1652338802.9183972,27,0.04238303750753403
1652339207.4882562,28,0.04170289263129234
1652339604.9841874,29,0.041439443826675415
1652340005.0203424,30,0.041198987513780594
1652340405.4681058,31,0.040914732962846756
1652340804.572072,32,0.0405239500105381
1652341203.9376717,33,0.04016589745879173
1652341602.4541516,34,0.03979398310184479
1652341999.607469,35,0.039405811578035355
1652342393.6420176,36,0.03940939903259277
1652342792.256368,37,0.0389891155064106
1652343190.8250272,38,0.03865708038210869
1652343588.4497561,39,0.03847415745258331
1652343988.514108,40,0.038335636258125305
1652344387.3066385,41,0.0381629541516304
1652344786.3686247,42,0.03780537098646164
1652345185.9961922,43,0.03774764761328697
1652345578.759798,44,0.03749631717801094
1652345978.1484563,45,0.037252213805913925
1652346377.1328065,46,0.037144534289836884
1652346777.5686073,47,0.03701304271817207
1652347178.28501,48,0.03685731440782547
1652347577.4678183,49,0.036836303770542145
1652347976.28102,50,0.03651421517133713
1652348368.9732244,51,0.036705583333969116
1652348762.1650953,52,0.036270059645175934
1652349161.18857,53,0.036453939974308014
1652349561.4852622,54,0.03640151396393776
1652349954.053138,55,0.03632958605885506
1652350346.2377477,56,0.0362413264811039
