               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.045825,            0.020122,            0.012618,             0.70905,             0.61476,             0.66802,             0.38198,            0.045679,            0.021967,            0.013205,          3.8348e-05,          3.8348e-05,          3.8348e-05
                  35,            0.045322,            0.019947,            0.011962,             0.73434,             0.59965,             0.67084,             0.38351,            0.045509,            0.021963,             0.01306,          3.5724e-05,          3.5724e-05,          3.5724e-05
                  36,            0.045493,            0.019814,            0.011726,             0.75055,             0.59555,             0.67548,             0.38873,             0.04536,            0.021889,            0.012889,          3.3143e-05,          3.3143e-05,          3.3143e-05
                  37,            0.044627,            0.019652,            0.010827,              0.7268,             0.61418,             0.67754,             0.38909,            0.045266,            0.021896,            0.012829,          3.0616e-05,          3.0616e-05,          3.0616e-05
                  38,            0.044351,             0.01946,            0.010585,             0.71931,             0.62691,             0.67965,              0.3916,            0.045115,            0.021896,            0.012725,          2.8149e-05,          2.8149e-05,          2.8149e-05
                  39,            0.043922,            0.019361,           0.0099689,              0.7157,             0.63093,             0.68213,               0.394,            0.045045,            0.021867,            0.012679,           2.575e-05,           2.575e-05,           2.575e-05
                  40,            0.043541,            0.019191,           0.0095474,              0.7242,             0.62777,             0.68228,             0.39478,            0.044964,             0.02183,            0.012697,          2.3426e-05,          2.3426e-05,          2.3426e-05
                  41,            0.043261,            0.019014,           0.0092902,             0.69634,             0.64868,             0.68254,              0.3968,            0.044893,            0.021842,            0.012744,          2.1184e-05,          2.1184e-05,          2.1184e-05
                  42,            0.043044,            0.018905,            0.008988,             0.70814,             0.64297,             0.68385,             0.39701,            0.044833,            0.021856,            0.012712,          1.9032e-05,          1.9032e-05,          1.9032e-05
                  43,            0.042576,            0.018755,           0.0083665,             0.71335,             0.63897,             0.68498,             0.39821,             0.04477,            0.021851,            0.012725,          1.6975e-05,          1.6975e-05,          1.6975e-05
                  44,            0.042347,            0.018574,           0.0081426,             0.73993,             0.62081,              0.6859,             0.40019,            0.044726,            0.021848,            0.012721,          1.5019e-05,          1.5019e-05,          1.5019e-05
                  45,            0.042108,            0.018545,            0.008118,             0.73395,             0.62737,             0.68637,             0.40161,            0.044687,            0.021849,            0.012721,          1.3172e-05,          1.3172e-05,          1.3172e-05
                  46,            0.041553,            0.018333,            0.007498,             0.71289,             0.64194,             0.68659,             0.40254,            0.044654,            0.021864,            0.012736,          1.1438e-05,          1.1438e-05,          1.1438e-05
                  47,            0.041311,            0.018239,           0.0073454,             0.73823,             0.62405,             0.68648,             0.40224,             0.04463,            0.021882,            0.012772,           9.822e-06,           9.822e-06,           9.822e-06
                  48,            0.041426,            0.018184,           0.0071508,             0.73144,             0.62895,             0.68586,             0.40231,             0.04461,            0.021891,            0.012797,            8.33e-06,            8.33e-06,            8.33e-06
                  49,            0.041267,            0.018006,           0.0069994,             0.73179,             0.62835,             0.68648,              0.4026,            0.044592,              0.0219,             0.01281,           6.966e-06,           6.966e-06,           6.966e-06
                  50,             0.04096,            0.017955,           0.0069412,             0.75848,             0.61117,             0.68665,             0.40323,            0.044575,            0.021915,            0.012826,          5.7343e-06,          5.7343e-06,          5.7343e-06
                  51,            0.041016,            0.017918,           0.0066906,             0.75227,             0.61458,             0.68603,             0.40344,            0.044562,            0.021929,            0.012843,          4.6385e-06,          4.6385e-06,          4.6385e-06
                  52,            0.040745,            0.017835,           0.0064379,             0.72637,             0.63124,             0.68617,             0.40333,            0.044551,            0.021938,            0.012853,           3.682e-06,           3.682e-06,           3.682e-06
                  53,             0.04076,            0.017794,           0.0066282,             0.72149,             0.63562,             0.68588,             0.40347,            0.044548,            0.021953,            0.012864,          2.8677e-06,          2.8677e-06,          2.8677e-06
                  54,            0.040574,             0.01773,           0.0065159,             0.72708,             0.63219,             0.68579,             0.40325,            0.044551,            0.021964,            0.012889,          2.1981e-06,          2.1981e-06,          2.1981e-06
                  55,            0.040404,            0.017681,           0.0063121,             0.72552,             0.63494,              0.6858,             0.40316,            0.044553,            0.021969,            0.012914,          1.6751e-06,          1.6751e-06,          1.6751e-06
                  56,            0.040475,            0.017648,           0.0063222,             0.72747,             0.63408,             0.68602,             0.40311,            0.044553,             0.02198,            0.012935,          1.3004e-06,          1.3004e-06,          1.3004e-06
