               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.015045,           0.0038685,           0.0010367,             0.61984,             0.41616,             0.45751,             0.25936,            0.051482,            0.032484,            0.028045,           4.101e-05,           4.101e-05,           4.101e-05
                  34,            0.014628,           0.0037345,           0.0010127,             0.61394,             0.41729,              0.4578,              0.2598,            0.051394,            0.032933,            0.028166,          3.8348e-05,          3.8348e-05,          3.8348e-05
                  35,            0.014029,           0.0036028,           0.0009458,             0.56651,             0.44072,              0.4592,             0.26056,            0.051451,            0.033348,            0.028207,          3.5724e-05,          3.5724e-05,          3.5724e-05
                  36,            0.013657,           0.0034737,          0.00093097,             0.56649,             0.43338,             0.45565,             0.26063,            0.051485,            0.033764,            0.028325,          3.3143e-05,          3.3143e-05,          3.3143e-05
                  37,            0.013176,           0.0033535,          0.00092431,             0.62967,             0.40334,             0.45653,             0.26109,            0.051461,            0.033982,            0.028439,          3.0616e-05,          3.0616e-05,          3.0616e-05
                  38,            0.012637,           0.0032057,          0.00088069,             0.58994,              0.4182,             0.45282,             0.25985,            0.051515,            0.034394,            0.028673,          2.8149e-05,          2.8149e-05,          2.8149e-05
                  39,            0.012218,           0.0030926,          0.00086212,             0.60501,             0.41191,             0.45249,              0.2606,            0.051564,            0.034738,            0.028929,           2.575e-05,           2.575e-05,           2.575e-05
                  40,            0.011666,           0.0029704,          0.00084526,             0.59279,             0.41415,               0.452,             0.26043,            0.051596,            0.035023,            0.029078,          2.3426e-05,          2.3426e-05,          2.3426e-05
                  41,             0.01117,           0.0028642,          0.00081804,             0.56167,             0.42642,             0.45046,             0.26036,            0.051665,            0.035353,              0.0292,          2.1184e-05,          2.1184e-05,          2.1184e-05
                  42,              0.0107,           0.0027566,          0.00081096,             0.57782,             0.41808,             0.44885,             0.25971,            0.051705,            0.035711,            0.029305,          1.9032e-05,          1.9032e-05,          1.9032e-05
                  43,            0.010297,           0.0026624,          0.00079054,             0.57126,             0.41744,             0.44671,             0.25937,            0.051751,            0.035997,            0.029458,          1.6975e-05,          1.6975e-05,          1.6975e-05
                  44,           0.0099283,           0.0025727,          0.00078355,             0.57229,             0.41488,              0.4464,             0.25925,            0.051787,            0.036271,            0.029604,          1.5019e-05,          1.5019e-05,          1.5019e-05
                  45,           0.0095121,           0.0024754,          0.00077802,             0.56828,             0.41656,             0.44543,              0.2587,             0.05184,            0.036537,            0.029741,          1.3172e-05,          1.3172e-05,          1.3172e-05
                  46,           0.0091837,           0.0024084,          0.00077349,             0.54919,             0.42331,             0.44468,             0.25771,            0.051894,            0.036802,            0.029891,          1.1438e-05,          1.1438e-05,          1.1438e-05
                  47,           0.0088926,           0.0023392,          0.00076456,             0.54991,              0.4212,             0.44344,             0.25714,            0.051952,            0.037056,            0.030042,           9.822e-06,           9.822e-06,           9.822e-06
                  48,           0.0085794,           0.0022695,          0.00075448,             0.55319,             0.41759,             0.44283,             0.25698,            0.052001,            0.037278,            0.030139,            8.33e-06,            8.33e-06,            8.33e-06
                  49,           0.0083284,           0.0022165,          0.00074602,             0.55001,             0.41838,             0.44213,             0.25685,             0.05205,             0.03744,            0.030241,           6.966e-06,           6.966e-06,           6.966e-06
                  50,           0.0081279,           0.0021721,          0.00074752,             0.55643,             0.41391,             0.44099,              0.2568,            0.052099,            0.037603,             0.03035,          5.7343e-06,          5.7343e-06,          5.7343e-06
                  51,           0.0079024,           0.0021283,          0.00074791,             0.55991,             0.41064,             0.43977,             0.25627,            0.052146,            0.037748,            0.030459,          4.6385e-06,          4.6385e-06,          4.6385e-06
                  52,           0.0077549,            0.002092,          0.00074061,             0.56642,              0.4065,             0.43881,             0.25566,            0.052186,            0.037872,            0.030546,           3.682e-06,           3.682e-06,           3.682e-06
                  53,           0.0076128,           0.0020637,          0.00073653,             0.56689,             0.40592,             0.43805,             0.25563,            0.052223,             0.03798,            0.030631,          2.8677e-06,          2.8677e-06,          2.8677e-06
                  54,           0.0074944,           0.0020378,          0.00073829,             0.56297,             0.40757,             0.43752,             0.25538,             0.05226,            0.038084,            0.030711,          2.1981e-06,          2.1981e-06,          2.1981e-06
                  55,             0.00741,           0.0020177,          0.00073116,             0.56255,             0.40721,             0.43694,             0.25524,            0.052291,            0.038175,            0.030775,          1.6751e-06,          1.6751e-06,          1.6751e-06
                  56,           0.0073503,           0.0020088,          0.00073513,             0.55849,             0.40776,             0.43629,             0.25501,            0.052319,            0.038257,            0.030833,          1.3004e-06,          1.3004e-06,          1.3004e-06
