               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.031194,            0.012633,            0.047984,             0.54108,             0.56421,             0.59655,             0.38904,             0.02588,           0.0053894,            0.040905,          9.7972e-05,          9.7972e-05,          9.7972e-05
                  34,            0.030371,            0.012582,            0.045852,             0.51105,             0.56341,             0.57052,             0.38586,            0.026157,           0.0055755,            0.044297,          9.7844e-05,          9.7844e-05,          9.7844e-05
                  35,            0.029812,            0.012246,            0.043598,             0.61317,             0.55474,             0.60918,             0.41301,            0.025478,            0.005402,            0.040542,          9.7713e-05,          9.7713e-05,          9.7713e-05
                  36,             0.03018,            0.012203,            0.043238,             0.50619,              0.6845,             0.64224,             0.43678,            0.024858,           0.0054151,            0.037004,          9.7577e-05,          9.7577e-05,          9.7577e-05
                  37,            0.029747,             0.01228,            0.041984,             0.56632,             0.65488,             0.65733,             0.43265,            0.025457,            0.005366,            0.037163,          9.7438e-05,          9.7438e-05,          9.7438e-05
                  38,            0.029679,            0.012106,             0.04087,             0.62083,             0.58018,             0.64608,             0.44395,            0.025585,           0.0051714,            0.040011,          9.7295e-05,          9.7295e-05,          9.7295e-05
                  39,            0.029047,             0.01226,            0.038757,             0.59836,             0.66595,             0.68337,              0.4748,            0.024582,           0.0051877,            0.035545,          9.7148e-05,          9.7148e-05,          9.7148e-05
                  40,            0.029262,            0.011961,            0.039266,             0.50285,             0.64311,             0.62035,             0.43546,            0.024394,           0.0051153,            0.039724,          9.6998e-05,          9.6998e-05,          9.6998e-05
                  41,            0.028618,            0.011815,            0.038482,             0.57959,             0.67058,             0.67707,             0.47127,            0.024621,           0.0052189,            0.035425,          9.6844e-05,          9.6844e-05,          9.6844e-05
                  42,            0.028684,            0.011939,            0.037046,             0.57029,             0.62947,             0.65817,             0.44112,            0.025943,           0.0053919,            0.036789,          9.6686e-05,          9.6686e-05,          9.6686e-05
                  43,            0.028486,            0.011747,            0.036272,             0.64191,              0.6382,             0.68891,             0.48746,            0.023941,           0.0050204,            0.035275,          9.6524e-05,          9.6524e-05,          9.6524e-05
                  44,            0.028647,            0.011506,            0.035918,             0.63175,              0.6558,             0.69411,             0.48602,            0.024159,           0.0052439,            0.034993,          9.6359e-05,          9.6359e-05,          9.6359e-05
                  45,            0.028466,            0.011846,            0.035373,               0.603,              0.6918,             0.70365,             0.48773,            0.024806,           0.0054208,            0.032219,          9.6189e-05,          9.6189e-05,          9.6189e-05
                  46,            0.027941,            0.011614,            0.033776,             0.65179,              0.6575,             0.72777,             0.50564,            0.023936,           0.0051617,            0.032229,          9.6017e-05,          9.6017e-05,          9.6017e-05
                  47,            0.027464,            0.011461,            0.032032,             0.70796,             0.67514,             0.74224,             0.52411,            0.023591,           0.0051203,            0.031842,           9.584e-05,           9.584e-05,           9.584e-05
                  48,            0.027396,            0.011357,            0.031872,             0.66454,             0.70199,             0.74793,             0.52134,            0.023743,           0.0051271,            0.031614,           9.566e-05,           9.566e-05,           9.566e-05
                  49,            0.027228,            0.011583,            0.031757,              0.6896,             0.64223,             0.72031,             0.50674,            0.024274,           0.0051456,            0.033874,          9.5476e-05,          9.5476e-05,          9.5476e-05
                  50,            0.027117,            0.011567,            0.029629,             0.68906,             0.66827,             0.75429,             0.53426,            0.023138,           0.0051437,            0.029849,          9.5289e-05,          9.5289e-05,          9.5289e-05
                  51,             0.02703,            0.011498,            0.030219,             0.68942,             0.71552,             0.76329,             0.54285,            0.023229,           0.0049748,            0.030058,          9.5098e-05,          9.5098e-05,          9.5098e-05
                  52,            0.026746,            0.011304,            0.029267,             0.61711,             0.77367,             0.76392,             0.54861,             0.02318,           0.0048593,             0.02951,          9.4903e-05,          9.4903e-05,          9.4903e-05
                  53,            0.027152,            0.011009,            0.028854,             0.73838,             0.69418,             0.77941,             0.56791,            0.022711,           0.0048073,             0.02779,          9.4705e-05,          9.4705e-05,          9.4705e-05
                  54,            0.026665,            0.011057,            0.027907,             0.75166,             0.70987,             0.78647,             0.57492,            0.021929,           0.0048265,            0.028093,          9.4504e-05,          9.4504e-05,          9.4504e-05
                  55,            0.026611,            0.011108,            0.027718,             0.72939,              0.7237,             0.79651,             0.56735,            0.022315,           0.0050628,            0.026516,          9.4298e-05,          9.4298e-05,          9.4298e-05
                  56,             0.02709,            0.011027,            0.027155,             0.71632,             0.71203,             0.78036,             0.55758,            0.023051,           0.0049624,            0.028147,          9.4089e-05,          9.4089e-05,          9.4089e-05
                  57,            0.026799,            0.011073,            0.026487,             0.77421,             0.72933,             0.81974,              0.5966,            0.021941,           0.0048069,             0.02559,          9.3877e-05,          9.3877e-05,          9.3877e-05
                  58,             0.02596,            0.010711,            0.025864,             0.77497,             0.72552,             0.79509,             0.58468,            0.021925,           0.0048272,            0.027306,          9.3661e-05,          9.3661e-05,          9.3661e-05
                  59,            0.025615,             0.01102,            0.025643,              0.6979,             0.73888,             0.78644,             0.56743,            0.021952,           0.0049277,            0.028109,          9.3442e-05,          9.3442e-05,          9.3442e-05
                  60,            0.025766,            0.010747,            0.025402,             0.69855,             0.76592,             0.79326,             0.58603,            0.021363,           0.0047116,            0.025497,          9.3219e-05,          9.3219e-05,          9.3219e-05
                  61,            0.025742,            0.010825,            0.024195,             0.76751,             0.73824,             0.80463,             0.59729,              0.0221,           0.0047185,            0.026411,          9.2993e-05,          9.2993e-05,          9.2993e-05
                  62,            0.025592,            0.010843,            0.023779,             0.77442,             0.73127,              0.8052,             0.59818,            0.021975,           0.0047457,            0.025467,          9.2764e-05,          9.2764e-05,          9.2764e-05
                  63,            0.025286,            0.010633,            0.023252,              0.7678,             0.77092,             0.82873,             0.60568,            0.022093,           0.0048132,            0.024754,          9.2531e-05,          9.2531e-05,          9.2531e-05
                  64,            0.025032,            0.010608,            0.022234,             0.79678,             0.72995,             0.82408,              0.6064,            0.021595,           0.0049095,            0.025637,          9.2294e-05,          9.2294e-05,          9.2294e-05
                  65,            0.025579,            0.010659,            0.022426,             0.75673,             0.79785,             0.84209,              0.6291,            0.021562,            0.004741,            0.023451,          9.2054e-05,          9.2054e-05,          9.2054e-05
                  66,            0.025154,            0.010464,            0.021281,             0.78379,             0.78651,             0.84056,             0.62486,            0.021029,           0.0048061,            0.023113,          9.1811e-05,          9.1811e-05,          9.1811e-05
                  67,            0.025003,            0.010425,            0.022047,             0.80058,             0.75127,             0.83043,             0.61506,            0.021796,           0.0046017,            0.024669,          9.1565e-05,          9.1565e-05,          9.1565e-05
                  68,            0.024682,            0.010567,            0.021988,             0.73737,             0.72915,             0.81143,             0.59906,             0.02188,           0.0048098,            0.026331,          9.1315e-05,          9.1315e-05,          9.1315e-05
                  69,            0.024746,            0.010444,            0.021925,             0.81745,             0.71699,             0.83892,             0.63241,            0.020961,           0.0046886,            0.024134,          9.1062e-05,          9.1062e-05,          9.1062e-05
                  70,            0.024534,             0.01038,            0.021143,             0.78444,             0.77209,             0.83756,             0.63033,            0.021019,            0.004598,            0.023889,          9.0806e-05,          9.0806e-05,          9.0806e-05
                  71,            0.024515,            0.010229,            0.020592,             0.78607,             0.74957,             0.83769,             0.63049,            0.021009,           0.0045795,            0.024175,          9.0546e-05,          9.0546e-05,          9.0546e-05
                  72,            0.024322,            0.010268,            0.020193,             0.81766,              0.7416,             0.83761,             0.63365,            0.020659,           0.0045353,            0.024252,          9.0284e-05,          9.0284e-05,          9.0284e-05
                  73,             0.02364,            0.010278,            0.019983,             0.82792,             0.73014,             0.84114,             0.63233,            0.020313,           0.0046684,            0.023119,          9.0018e-05,          9.0018e-05,          9.0018e-05
                  74,            0.023873,            0.010114,             0.01956,             0.79742,             0.75838,             0.84381,             0.63791,            0.020229,           0.0045156,            0.023179,          8.9748e-05,          8.9748e-05,          8.9748e-05
                  75,            0.023577,            0.010219,             0.01852,             0.80878,             0.79143,              0.8484,             0.64414,              0.0203,           0.0046415,            0.023524,          8.9476e-05,          8.9476e-05,          8.9476e-05
                  76,            0.023677,            0.010296,            0.018594,             0.77907,             0.78716,             0.85319,             0.64656,            0.020072,            0.004505,            0.022569,          8.9201e-05,          8.9201e-05,          8.9201e-05
                  77,            0.023778,            0.010035,             0.01897,             0.78719,             0.78794,             0.84476,             0.64256,            0.020175,           0.0044558,            0.024689,          8.8922e-05,          8.8922e-05,          8.8922e-05
                  78,            0.023535,           0.0098126,            0.018465,             0.77057,             0.81929,             0.85006,             0.63403,            0.020418,           0.0045344,            0.022346,           8.864e-05,           8.864e-05,           8.864e-05
                  79,            0.023507,           0.0099648,            0.018342,             0.80632,             0.77791,             0.85199,             0.64415,            0.019802,           0.0044918,            0.022955,          8.8356e-05,          8.8356e-05,          8.8356e-05
                  80,            0.023313,           0.0098354,            0.017642,             0.80431,              0.8065,             0.85694,             0.65563,            0.020486,           0.0044457,            0.021485,          8.8068e-05,          8.8068e-05,          8.8068e-05
                  81,             0.02341,           0.0099254,            0.017429,             0.77619,             0.78012,              0.8535,             0.64458,            0.020028,           0.0045806,            0.022416,          8.7777e-05,          8.7777e-05,          8.7777e-05
                  82,            0.023252,            0.010036,            0.017605,             0.76971,              0.7927,             0.84279,             0.64874,            0.019592,           0.0044857,             0.02381,          8.7483e-05,          8.7483e-05,          8.7483e-05
                  83,             0.02263,           0.0099511,            0.017702,             0.82061,             0.79003,             0.86383,             0.66648,             0.01961,           0.0044654,            0.021962,          8.7186e-05,          8.7186e-05,          8.7186e-05
                  84,            0.023087,           0.0098354,            0.017716,             0.79006,             0.77946,             0.84646,             0.64969,            0.019527,           0.0044837,            0.024152,          8.6887e-05,          8.6887e-05,          8.6887e-05
                  85,            0.022842,           0.0099022,             0.01666,             0.79856,             0.83699,             0.87124,             0.67197,            0.019315,           0.0043583,            0.020406,          8.6584e-05,          8.6584e-05,          8.6584e-05
                  86,            0.022654,           0.0096278,            0.017349,             0.83478,             0.77289,             0.86302,              0.6627,            0.019874,           0.0045038,            0.022918,          8.6278e-05,          8.6278e-05,          8.6278e-05
                  87,            0.022594,           0.0099099,            0.017264,             0.81123,              0.8066,             0.87086,             0.67376,             0.01929,           0.0043317,             0.02115,           8.597e-05,           8.597e-05,           8.597e-05
                  88,            0.022392,           0.0097211,            0.015958,             0.79695,             0.79364,             0.85273,             0.65803,            0.019538,           0.0044004,            0.024194,          8.5659e-05,          8.5659e-05,          8.5659e-05
                  89,            0.022248,           0.0094697,            0.016231,             0.82287,             0.79083,             0.86359,             0.66423,            0.019205,           0.0044418,            0.022287,          8.5344e-05,          8.5344e-05,          8.5344e-05
                  90,            0.022187,           0.0095707,            0.015943,             0.83638,             0.75302,             0.86811,             0.66873,              0.0192,           0.0044033,            0.021327,          8.5027e-05,          8.5027e-05,          8.5027e-05
                  91,            0.022506,           0.0097552,            0.015707,             0.81578,             0.80909,             0.86665,             0.67124,            0.019445,           0.0043873,            0.021409,          8.4708e-05,          8.4708e-05,          8.4708e-05
                  92,            0.021796,           0.0095774,            0.015885,             0.83784,             0.78501,             0.87012,               0.672,            0.019149,           0.0043901,            0.020969,          8.4385e-05,          8.4385e-05,          8.4385e-05
                  93,            0.022177,           0.0094867,            0.016017,             0.82138,             0.76749,             0.85496,             0.66621,            0.019247,           0.0043208,            0.024985,           8.406e-05,           8.406e-05,           8.406e-05
                  94,            0.022021,           0.0095078,            0.015189,             0.78896,              0.8319,             0.87184,             0.68086,            0.018778,           0.0043532,            0.022897,          8.3732e-05,          8.3732e-05,          8.3732e-05
                  95,            0.021427,           0.0095713,            0.014393,              0.7948,             0.82791,             0.87609,             0.67827,            0.019358,           0.0043704,            0.020874,          8.3401e-05,          8.3401e-05,          8.3401e-05
                  96,             0.02181,           0.0096304,            0.014967,             0.83074,             0.78664,             0.87356,             0.68838,            0.018666,           0.0042793,             0.02137,          8.3068e-05,          8.3068e-05,          8.3068e-05
                  97,            0.021604,           0.0096917,            0.015402,             0.80405,             0.82926,             0.87294,              0.6875,            0.018575,            0.004265,            0.021832,          8.2732e-05,          8.2732e-05,          8.2732e-05
                  98,            0.021319,           0.0096015,            0.014107,             0.81657,             0.83222,             0.87639,             0.69618,            0.018237,           0.0042352,            0.019415,          8.2394e-05,          8.2394e-05,          8.2394e-05
                  99,            0.021084,             0.00918,            0.013604,             0.84219,             0.79269,             0.87654,             0.69265,            0.018256,           0.0042858,             0.02085,          8.2052e-05,          8.2052e-05,          8.2052e-05
                 100,            0.021421,           0.0094068,            0.014534,              0.8541,              0.7778,             0.86687,             0.68292,            0.018409,           0.0042513,            0.020107,          8.1709e-05,          8.1709e-05,          8.1709e-05
                 101,            0.020975,           0.0091431,            0.014261,             0.80226,             0.82828,              0.8838,             0.68627,            0.018799,           0.0043034,            0.020458,          8.1363e-05,          8.1363e-05,          8.1363e-05
                 102,            0.021143,            0.009218,            0.013407,             0.84455,             0.80244,             0.88035,              0.6934,            0.018557,           0.0042594,            0.019831,          8.1014e-05,          8.1014e-05,          8.1014e-05
                 103,            0.021074,           0.0092725,            0.014307,             0.84659,             0.79585,             0.87642,             0.68471,            0.018768,           0.0043554,            0.020669,          8.0663e-05,          8.0663e-05,          8.0663e-05
                 104,            0.021102,           0.0092724,            0.013313,             0.87887,             0.80184,             0.88803,              0.6996,            0.018136,           0.0042315,            0.019124,           8.031e-05,           8.031e-05,           8.031e-05
                 105,            0.021029,           0.0092147,            0.013008,             0.88009,             0.79969,             0.88301,             0.68372,            0.018756,           0.0043925,             0.02021,          7.9954e-05,          7.9954e-05,          7.9954e-05
                 106,            0.020472,           0.0089821,            0.013201,             0.85033,             0.76979,             0.87836,               0.685,            0.018548,           0.0042219,            0.019599,          7.9595e-05,          7.9595e-05,          7.9595e-05
                 107,            0.020773,           0.0090849,            0.014291,             0.83383,             0.83879,             0.88958,             0.70433,            0.018151,           0.0042508,            0.019651,          7.9235e-05,          7.9235e-05,          7.9235e-05
                 108,            0.020397,           0.0090298,            0.013147,             0.85787,             0.77794,             0.88071,             0.69567,            0.018158,           0.0041898,            0.020896,          7.8872e-05,          7.8872e-05,          7.8872e-05
                 109,            0.020541,           0.0091844,            0.013303,             0.81218,             0.85232,             0.89447,             0.70114,            0.018406,           0.0042611,            0.018686,          7.8507e-05,          7.8507e-05,          7.8507e-05
                 110,            0.020015,           0.0090033,            0.012448,             0.83708,             0.83898,             0.88721,             0.69826,            0.018203,           0.0042679,            0.019352,          7.8139e-05,          7.8139e-05,          7.8139e-05
                 111,            0.020472,           0.0090026,            0.012861,             0.83496,             0.82634,             0.87669,             0.69662,            0.018036,           0.0042375,             0.02055,          7.7769e-05,          7.7769e-05,          7.7769e-05
                 112,            0.020633,           0.0090924,            0.012917,             0.81869,             0.83583,             0.88494,             0.70374,            0.017978,            0.004196,            0.019994,          7.7397e-05,          7.7397e-05,          7.7397e-05
                 113,            0.020167,           0.0090942,            0.013116,             0.82797,             0.85025,             0.89824,                0.71,            0.018107,           0.0042574,            0.019325,          7.7023e-05,          7.7023e-05,          7.7023e-05
