Wall time,Step,Value
1651295781.3132217,0,7.661366907996126e-06
1651295854.4662142,1,0.0004430578846950084
1651295928.19974,2,0.007681182585656643
1651296002.9304073,3,0.013973875902593136
1651296076.9176726,4,0.023201731964945793
1651296153.4986837,5,0.050491951406002045
1651296227.6494765,6,0.060787081718444824
1651296306.4105833,7,0.0893159881234169
1651296380.2405453,8,0.09772815555334091
1651296454.6543021,9,0.13469377160072327
1651296529.7876544,10,0.15676063299179077
1651296603.1506543,11,0.14851874113082886
1651296671.440896,12,0.1687297821044922
1651296745.052438,13,0.22589004039764404
1651296818.9608893,14,0.2325362116098404
1651296893.8717904,15,0.2600431740283966
1651296968.680391,16,0.2991296350955963
1651297043.3698952,17,0.34137341380119324
1651297118.1390898,18,0.3505425453186035
1651297192.9371326,19,0.32642966508865356
1651297262.1473134,20,0.33562201261520386
1651297328.3280098,21,0.42718470096588135
1651297400.93817,22,0.4412875473499298
1651297472.3883939,23,0.47063136100769043
1651297544.9723926,24,0.45987969636917114
1651297612.9771976,25,0.5136426687240601
1651297687.5035615,26,0.5462623238563538
1651297761.9288306,27,0.5624696016311646
1651297834.9022086,28,0.5664250254631042
1651297910.0200806,29,0.5920178294181824
1651297982.8783994,30,0.5991183519363403
1651298057.522827,31,0.6610695719718933
1651298131.9944003,32,0.6692389249801636
1651298206.0954766,33,0.6835559606552124
1651298277.816685,34,0.6816003918647766
1651298347.1914155,35,0.6759286522865295
1651298415.0842695,36,0.7010257244110107
1651298486.1039224,37,0.7007327079772949
1651298553.058801,38,0.6724869608879089
1651298621.1104295,39,0.7358810305595398
1651298693.3854563,40,0.7224710583686829
1651298760.9324062,41,0.7561841011047363
1651298833.594995,42,0.7374185919761658
1651298901.2587998,43,0.7824926376342773
1651298975.154213,44,0.7590333223342896
1651299042.1012888,45,0.7739803791046143
1651299114.349143,46,0.7878172993659973
1651299187.2600312,47,0.7987250089645386
1651299255.0887825,48,0.771899938583374
1651299321.7471673,49,0.7505679130554199
1651299389.4054754,50,0.7695662975311279
1651299457.2857747,51,0.8060407042503357
1651299530.6788318,52,0.8103953003883362
1651299605.007123,53,0.8010116219520569
1651299674.2775388,54,0.8288614749908447
1651299748.2768698,55,0.8135455250740051
1651299816.89266,56,0.8263002634048462
1651299883.7172482,57,0.8311304450035095
1651299958.1179502,58,0.8251380324363708
1651300033.9392972,59,0.8383323550224304
1651300108.1600986,60,0.8343634605407715
1651300176.5018039,61,0.8280966281890869
1651300244.2436967,62,0.8309987783432007
1651300316.6650097,63,0.8537483215332031
1651300390.247704,64,0.8239257335662842
1651300456.619675,65,0.8209887742996216
1651300525.2112937,66,0.8369461894035339
1651300593.7779903,67,0.8311508893966675
1651300661.2663596,68,0.8655241131782532
1651300735.1270094,69,0.8492146730422974
1651300803.4960191,70,0.8422769904136658
1651300871.7037017,71,0.8620488047599792
1651300945.176238,72,0.8476729989051819
1651301012.218292,73,0.8489254713058472
1651301079.581721,74,0.8675187230110168
1651301151.2938223,75,0.8685815930366516
1651301223.7695804,76,0.8585238456726074
1651301290.651225,77,0.8584007620811462
1651301357.6913288,78,0.874854564666748
1651301430.3231118,79,0.8680247068405151
1651301498.8308477,80,0.8774987459182739
1651301566.703982,81,0.8798342943191528
1651301640.673862,82,0.8815900087356567
1651301712.214278,83,0.871452271938324
1651301779.9329038,84,0.8613837957382202
1651301848.6834173,85,0.886997401714325
1651301917.1029487,86,0.869008481502533
1651301982.5365958,87,0.877388596534729
1651302048.6956701,88,0.887619137763977
1651302120.5213764,89,0.8952065110206604
1651302187.3011885,90,0.8710821270942688
1651302255.0950882,91,0.8684845566749573
1651302320.3657715,92,0.8735525012016296
1651302388.3741271,93,0.8913602232933044
1651302460.5869305,94,0.8774427771568298
1651302528.7151787,95,0.8789612054824829
1651302596.2769592,96,0.8802404403686523
1651302663.4419115,97,0.8868755102157593
1651302737.1410396,98,0.8898511528968811
1651302811.1003647,99,0.8917677402496338
1651302880.267174,100,0.8888710737228394
1651302947.9057155,101,0.8953588604927063
1651303020.4748764,102,0.8860375285148621
1651303087.1406488,103,0.8931068778038025
1651303155.0735462,104,0.886928141117096
1651303221.4413583,105,0.8784648180007935
1651303288.8795862,106,0.8926097750663757
1651303356.7143407,107,0.8965854644775391
1651303430.646304,108,0.8940944671630859
1651303499.2422605,109,0.8902435302734375
1651303565.5964608,110,0.8929257988929749
1651303633.851036,111,0.8969661593437195
1651303707.1575408,112,0.904987633228302
1651303780.3259056,113,0.9093163013458252
1651303853.3572094,114,0.9005569219589233
1651303919.5620465,115,0.9018435478210449
1651303986.6295898,116,0.8871915936470032
1651304052.9573596,117,0.8928300142288208
1651304119.6954794,118,0.9079391360282898
1651304186.5248435,119,0.9038261771202087
1651304259.9616034,120,0.9039644002914429
1651304330.7398653,121,0.9032413363456726
1651304398.6949565,122,0.8920722007751465
1651304467.2430215,123,0.8935956954956055
1651304535.4587,124,0.905147135257721
1651304608.5372546,125,0.8979339003562927
1651304676.0777957,126,0.9007683992385864
