               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.034301,            0.013485,            0.046235,             0.50744,             0.61283,             0.57545,             0.35408,            0.028922,           0.0059179,            0.042976,          9.7972e-05,          9.7972e-05,          9.7972e-05
                  34,            0.033769,            0.013618,            0.045091,             0.54614,             0.55827,             0.57655,             0.37186,            0.028107,           0.0058843,            0.045028,          9.7844e-05,          9.7844e-05,          9.7844e-05
                  35,            0.034141,            0.013421,            0.043658,             0.53864,             0.62762,             0.61053,             0.39461,            0.028228,           0.0058693,            0.040273,          9.7713e-05,          9.7713e-05,          9.7713e-05
                  36,            0.033771,            0.013151,            0.042731,             0.53181,             0.62315,             0.61662,             0.39775,            0.027551,           0.0057562,            0.041049,          9.7577e-05,          9.7577e-05,          9.7577e-05
                  37,            0.033156,            0.013281,            0.042188,             0.53641,             0.63059,             0.63597,             0.41972,             0.02717,           0.0056771,            0.039368,          9.7438e-05,          9.7438e-05,          9.7438e-05
                  38,            0.033206,            0.013167,            0.040522,             0.60957,              0.5731,             0.64493,             0.41824,            0.027523,           0.0057823,            0.039531,          9.7295e-05,          9.7295e-05,          9.7295e-05
                  39,            0.032575,            0.012913,            0.039162,             0.58184,             0.62039,             0.62525,              0.4083,            0.027601,           0.0054395,            0.042653,          9.7148e-05,          9.7148e-05,          9.7148e-05
                  40,            0.032697,            0.012923,            0.039425,             0.56067,              0.6586,             0.64854,             0.43019,            0.027666,           0.0058801,            0.036876,          9.6998e-05,          9.6998e-05,          9.6998e-05
                  41,            0.032645,            0.012787,            0.037565,             0.61072,             0.64744,             0.66832,             0.44416,            0.027052,            0.005576,             0.03671,          9.6844e-05,          9.6844e-05,          9.6844e-05
                  42,            0.032246,            0.013025,            0.037408,             0.65757,             0.59581,             0.68526,             0.46397,            0.027319,           0.0056141,            0.035733,          9.6686e-05,          9.6686e-05,          9.6686e-05
                  43,            0.032027,            0.012725,             0.03544,             0.65181,             0.60031,             0.68817,             0.46738,            0.026846,           0.0056803,            0.038908,          9.6524e-05,          9.6524e-05,          9.6524e-05
                  44,            0.031717,            0.012416,            0.034942,              0.6083,             0.67087,             0.69883,             0.46754,             0.02661,           0.0056714,            0.035135,          9.6359e-05,          9.6359e-05,          9.6359e-05
