Wall time,Step,Value
1651353575.1234164,0,0.03566397726535797
1651353656.3391209,1,0.033213309943675995
1651353741.6433988,2,0.03082098439335823
1651353826.2919033,3,0.028563302010297775
1651353910.443714,4,0.026413405314087868
1651353994.1614418,5,0.025673167780041695
1651354078.0441194,6,0.02468598075211048
1651354161.2177217,7,0.024486703798174858
1651354244.0692778,8,0.02387269213795662
1651354328.3275428,9,0.023382455110549927
1651354411.8576097,10,0.023150557652115822
1651354497.8626335,11,0.02241227589547634
1651354581.9756446,12,0.02207193709909916
1651354665.3680494,13,0.02176431007683277
1651354742.3415782,14,0.02132370136678219
1651354824.1421196,15,0.021064264699816704
1651354904.269619,16,0.02075268141925335
1651354984.2584195,17,0.02049015834927559
1651355059.5983825,18,0.020459288731217384
1651355140.9859333,19,0.020126162096858025
1651355222.47789,20,0.020146237686276436
1651355305.638898,21,0.019394002854824066
1651355389.2720191,22,0.019114049151539803
1651355466.5390055,23,0.019287047907710075
1651355546.9170537,24,0.0188077911734581
1651355632.48456,25,0.018919991329312325
1651355716.8391457,26,0.01890680007636547
1651355799.9977584,27,0.01891077309846878
1651355882.5479002,28,0.018417702987790108
1651355966.3870635,29,0.01821124367415905
1651356048.5191805,30,0.017762115225195885
1651356127.7202923,31,0.01758386194705963
1651356210.5965316,32,0.017985938116908073
1651356294.7081351,33,0.017657382413744926
1651356372.8147585,34,0.017757473513484
1651356454.5536978,35,0.017054341733455658
1651356537.7790036,36,0.01722700148820877
1651356616.844607,37,0.017386047169566154
1651356699.9688473,38,0.01712183840572834
1651356780.5265903,39,0.016799163073301315
1651356856.8173497,40,0.0166424922645092
1651356934.0348914,41,0.016346225515007973
1651357011.03007,42,0.016773410141468048
1651357094.2729447,43,0.01655317284166813
1651357178.2722158,44,0.016636356711387634
1651357263.051826,45,0.015879137441515923
1651357346.612106,46,0.016054587438702583
1651357430.538465,47,0.016133984550833702
1651357510.2736285,48,0.01624663546681404
1651357587.5254965,49,0.016217883676290512
1651357664.821779,50,0.016003841534256935
1651357745.8418212,51,0.015709053725004196
1651357828.439979,52,0.015415378846228123
1651357906.5789068,53,0.015472021885216236
1651357983.5596278,54,0.015481924638152122
1651358064.1522741,55,0.015677768737077713
1651358146.9014142,56,0.015349259600043297
1651358229.8880224,57,0.015135962516069412
1651358309.154966,58,0.015403997153043747
1651358386.9204454,59,0.01535007357597351
1651358474.9563832,60,0.015238595195114613
1651358557.8445306,61,0.01486852578818798
1651358634.9612024,62,0.015133640728890896
1651358718.8166633,63,0.014971745200455189
1651358803.283215,64,0.01469592098146677
1651358887.2999358,65,0.015096526592969894
1651358970.5459387,66,0.014720911160111427
1651359047.9356043,67,0.014584196731448174
1651359126.2168894,68,0.014504268765449524
1651359203.239463,69,0.014292808249592781
1651359284.8212743,70,0.0146217942237854
1651359362.840631,71,0.014403044246137142
