Wall time,Step,Value
1649071742.0922127,0,0.07412024587392807
1649071802.3779998,1,0.06388559937477112
1649071870.2905657,2,0.059740304946899414
1649071929.5068486,3,0.05404411628842354
1649071990.205055,4,0.05132189393043518
1649072050.1460981,5,0.04819047451019287
1649072110.0332875,6,0.04547951743006706
1649072170.0479732,7,0.043480366468429565
1649072229.4509764,8,0.04198998585343361
1649072289.048676,9,0.04082334041595459
1649072349.4876094,10,0.040993012487888336
1649072409.1599994,11,0.039132412523031235
1649072468.996191,12,0.038175370544195175
1649072528.443017,13,0.03769516572356224
1649072587.9517486,14,0.036737535148859024
1649072647.2757232,15,0.03624049201607704
1649072705.8347533,16,0.03542714938521385
1649072764.3335397,17,0.03538019582629204
1649072823.8729885,18,0.03546712175011635
1649072882.3574574,19,0.03487028926610947
1649072942.6308212,20,0.033777885138988495
1649073003.892017,21,0.033202167600393295
1649073063.596726,22,0.03326192870736122
1649073124.3299682,23,0.03312605619430542
1649073182.7259755,24,0.03260360285639763
1649073241.3964453,25,0.03172632306814194
1649073300.9338934,26,0.031616754829883575
1649073359.4219775,27,0.031451452523469925
1649073419.1469,28,0.030957793816924095
1649073479.9787655,29,0.031190289184451103
1649073538.3574874,30,0.03094913437962532
1649073596.660867,31,0.030807320028543472
1649073656.1776552,32,0.030026359483599663
1649073715.6703572,33,0.030275922268629074
1649073779.662146,34,0.03020213358104229
1649073839.339628,35,0.029661333188414574
1649073899.241,36,0.0291137732565403
1649073957.779365,37,0.028382405638694763
1649074017.5102837,38,0.028915302827954292
1649074076.0032945,39,0.02821921370923519
1649074135.742528,40,0.028164122253656387
1649074194.3912418,41,0.027888307347893715
1649074252.9851084,42,0.027877172455191612
1649074312.7359188,43,0.027919940650463104
1649074371.328523,44,0.02749374508857727
1649074429.9968772,45,0.027578961104154587
1649074488.5404298,46,0.027263429015874863
1649074548.2782805,47,0.02712693251669407
1649074606.9549494,48,0.027593355625867844
1649074665.5963361,49,0.026882484555244446
1649074724.1998265,50,0.02664271555840969
1649074782.6443307,51,0.026962177827954292
1649074842.3268068,52,0.026387270539999008
1649074900.9563627,53,0.026117829605937004
1649074959.711992,54,0.026560338214039803
1649075018.4462702,55,0.025675971060991287
1649075078.7363963,56,0.0252686720341444
1649075138.3935673,57,0.02579919807612896
1649075197.9496253,58,0.025690997019410133
1649075257.1129758,59,0.025256503373384476
1649075315.8644874,60,0.025514287874102592
1649075374.6670597,61,0.025235725566744804
1649075436.108769,62,0.024816932156682014
1649075494.4800704,63,0.025057736784219742
1649075553.948195,64,0.0247780904173851
1649075612.27464,65,0.024156931787729263
1649075671.038156,66,0.024233289062976837
1649075729.344359,67,0.024257414042949677
1649075787.8116453,68,0.02388637140393257
1649075846.3052225,69,0.02393512614071369
1649075904.7193925,70,0.023840023204684258
1649075963.1373515,71,0.023327644914388657
1649076021.5826905,72,0.023191014304757118
1649076079.9653602,73,0.02344781532883644
1649076139.7601497,74,0.02315353974699974
1649076199.2773993,75,0.023103725165128708
1649076258.89792,76,0.022921930998563766
1649076317.520974,77,0.023202968761324883
1649076376.3554442,78,0.02262391522526741
1649076434.8265889,79,0.02245372347533703
1649076494.2135673,80,0.02226729318499565
1649076553.3943226,81,0.022610431537032127
1649076614.2047796,82,0.02211444266140461
1649076673.9456842,83,0.02176567353308201
1649076733.7608194,84,0.02166929468512535
1649076794.7074902,85,0.02175871841609478
1649076854.5151362,86,0.022048965096473694
1649076914.3062105,87,0.0217591505497694
1649076974.0712564,88,0.02193583734333515
1649077033.9070625,89,0.021332554519176483
1649077095.1643505,90,0.021844416856765747
1649077154.972536,91,0.021582311019301414
1649077214.742473,92,0.021643992513418198
1649077274.6568139,93,0.021188290789723396
1649077334.5163913,94,0.021035172045230865
1649077394.4223664,95,0.02097458206117153
1649077455.2872612,96,0.021069394424557686
1649077514.9634047,97,0.02122190035879612
1649077575.82527,98,0.02076166868209839
1649077635.624723,99,0.02054448612034321
1649077695.3088844,100,0.020670128986239433
1649077755.0049376,101,0.020926441997289658
1649077814.7128587,102,0.020482687279582024
1649077875.8036933,103,0.02058194950222969
1649077936.8387346,104,0.020281365141272545
1649077996.8844025,105,0.020371098071336746
