               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.030276,            0.012753,            0.042403,             0.53919,             0.63427,             0.63533,             0.43073,            0.025431,           0.0059975,            0.037325,          9.7972e-05,          9.7972e-05,          9.7972e-05
                  34,            0.030202,            0.012575,            0.040672,             0.55532,             0.63912,             0.66236,             0.44063,            0.024972,           0.0059619,             0.03601,          9.7844e-05,          9.7844e-05,          9.7844e-05
                  35,            0.029661,            0.012615,            0.039794,             0.58976,             0.61981,             0.64354,             0.44444,            0.025171,           0.0060633,            0.036782,          9.7713e-05,          9.7713e-05,          9.7713e-05
                  36,            0.029114,            0.012202,            0.039289,             0.53395,             0.64627,             0.64483,             0.43812,            0.024728,           0.0057031,            0.036006,          9.7577e-05,          9.7577e-05,          9.7577e-05
                  37,            0.028382,            0.012163,            0.037334,              0.5793,              0.6829,             0.67363,             0.47053,            0.024895,           0.0056848,             0.03478,          9.7438e-05,          9.7438e-05,          9.7438e-05
                  38,            0.028915,             0.01212,             0.03636,             0.57454,             0.64304,             0.65292,             0.44887,            0.024415,           0.0057305,            0.037534,          9.7295e-05,          9.7295e-05,          9.7295e-05
                  39,            0.028219,            0.012118,            0.035325,             0.68547,             0.67319,             0.73531,             0.51732,            0.023319,           0.0055564,            0.030641,          9.7148e-05,          9.7148e-05,          9.7148e-05
                  40,            0.028164,            0.012087,            0.035412,             0.65174,             0.67696,             0.72253,             0.50283,            0.023696,           0.0056786,            0.032087,          9.6998e-05,          9.6998e-05,          9.6998e-05
                  41,            0.027888,            0.011803,            0.034188,             0.63448,             0.69219,             0.72799,             0.51698,            0.023422,           0.0056216,            0.030683,          9.6844e-05,          9.6844e-05,          9.6844e-05
                  42,            0.027877,            0.011924,            0.032829,             0.63674,             0.73257,             0.75425,             0.53515,            0.023636,           0.0054701,             0.02882,          9.6686e-05,          9.6686e-05,          9.6686e-05
